scenario_id,model,basis,outer_id,repeat,fold,feature,mean_abs_shap,rank
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,27,6,2,Sulfur,1.7595459943345948,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,27,6,2,Nitrogen,1.7037507270849979,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,27,6,2,Cellulose,1.5676368730519894,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Oxygen,14.349418661042657,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Lignin,12.754306096759892,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Carbon,10.453494147993059,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,DM,6.434973151712675,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Hydrogen,6.131615254556708,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,VS,3.375915232311345,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Cellulose,3.2675956433628457,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Sulfur,2.3201485801024364,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Hemicelluloses,2.1044412330631177,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,C/N,1.3643206718995544,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,27,6,2,Nitrogen,1.2245327340302046,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Lignin,12.299697434090684,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Oxygen,10.271121379666333,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Hydrogen,8.256599232367988,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,DM,6.600496963244273,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,VS,6.358277320965323,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Carbon,5.931407976249729,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Hemicelluloses,3.3767612674980927,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,C/N,1.823299136800343,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Sulfur,1.5276916235270241,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Nitrogen,1.4799121598079799,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,28,6,3,Cellulose,0.9695324016371564,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,DM,12.631945998096462,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Lignin,12.595820057090902,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Oxygen,12.353986123748856,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Hydrogen,8.87878898540372,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,VS,6.032519277898947,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Carbon,5.028766928350443,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,C/N,3.465646185612201,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Hemicelluloses,3.048509926407957,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Nitrogen,2.418957269935222,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Cellulose,2.3478002226568866,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,28,6,3,Sulfur,1.2896374288859938,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Hydrogen,10.396138069447902,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Lignin,10.132841444244626,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Oxygen,9.358603571032736,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,DM,8.84356204525292,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Carbon,6.920217195413155,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,VS,5.834724964184636,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Cellulose,2.3281048024289692,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Sulfur,2.0731067422914524,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,C/N,2.0527605323529077,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Hemicelluloses,2.003986937986336,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,28,6,3,Nitrogen,0.9692849234021034,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Lignin,12.663966496632277,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Oxygen,11.846600478655942,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Hydrogen,9.86831607434998,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,DM,6.9640091919229015,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Carbon,6.76415191311032,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Hemicelluloses,5.762808081176996,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,VS,5.004992419847366,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Cellulose,2.61633288294902,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,C/N,1.6934500481328043,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Sulfur,1.5821732569071287,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,29,6,4,Nitrogen,1.1825364080957947,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Lignin,21.577965167953188,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,DM,14.044850647333421,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Hydrogen,13.471779202858075,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Oxygen,10.816604397131135,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,VS,4.9025749771181095,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Carbon,4.3838817089043305,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Hemicelluloses,3.640180711982574,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,C/N,2.947794516042494,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Cellulose,2.1874032551378777,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Nitrogen,1.782994133884687,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,29,6,4,Sulfur,1.0902593544114305,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Lignin,12.09451605047679,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Hydrogen,11.230504921651224,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Oxygen,10.782541294978124,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,DM,9.04270923862033,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Carbon,7.285502650169266,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,VS,5.171337284761338,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Cellulose,4.887538062394301,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Hemicelluloses,3.7251709148001497,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,C/N,2.0264289775732136,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Sulfur,1.8174584976346118,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,29,6,4,Nitrogen,0.8565364409830907,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Lignin,11.416838659672791,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Oxygen,11.031605788555218,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Hydrogen,10.982240694350253,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,DM,6.208366376743437,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Carbon,4.979307187882674,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,VS,3.7656783174819872,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Hemicelluloses,2.8210086712724696,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Sulfur,2.7869749739088046,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,C/N,2.5149896782319616,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Nitrogen,2.1621286518546623,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,30,6,5,Cellulose,1.4133583173290578,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Hydrogen,16.439749307636188,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Lignin,15.6445734073692,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Oxygen,11.139958767448158,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,DM,8.88156397029241,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,VS,7.646262719569333,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Carbon,3.292890735316236,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,C/N,3.0322872090750765,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Nitrogen,2.0156507641466646,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Hemicelluloses,1.9147191100815795,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Cellulose,1.8537246255754978,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,30,6,5,Sulfur,0.4389205789149752,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Hydrogen,15.168703942753666,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Lignin,11.017674570955371,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Oxygen,8.755014794434647,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,DM,7.6407983189332045,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,VS,5.595091095063243,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Carbon,5.248360191851594,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Cellulose,2.76012145921294,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,C/N,2.28533651499036,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Hemicelluloses,2.021240598890307,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Sulfur,1.6108320865040475,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,30,6,5,Nitrogen,1.3675349369534084,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Lignin,15.282950214013319,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Oxygen,7.715938213017096,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,DM,7.495933022867892,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Carbon,6.736396556757568,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,VS,6.4337999445809935,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Hydrogen,6.307319288545075,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Cellulose,2.9394380156921707,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Hemicelluloses,2.846381132359793,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,C/N,2.483900661286514,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Sulfur,1.4748853966867144,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,31,7,1,Nitrogen,1.2401186149311765,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Lignin,18.798213551791072,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,DM,13.199128607532165,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Hydrogen,9.921475922639008,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Oxygen,9.847089679299332,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,VS,8.057301640762004,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Carbon,6.089851091142299,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,C/N,3.728644425421893,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Cellulose,3.35784100338913,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Nitrogen,1.562643918340174,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Hemicelluloses,1.4733142903349186,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,31,7,1,Sulfur,1.1530985326375047,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Lignin,13.47533071571143,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,DM,12.456984073665925,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Hydrogen,9.776691427611608,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Oxygen,8.118497176769942,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Carbon,6.855641187263935,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,VS,6.616351360601897,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Cellulose,5.4863426870115966,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,C/N,2.082370262348866,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Sulfur,1.910579573675677,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Nitrogen,1.5858348061022363,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,31,7,1,Hemicelluloses,1.5003868095787953,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Oxygen,18.62429776050746,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Lignin,12.372992780188522,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,DM,8.156638039617015,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Carbon,6.290127811629665,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Hydrogen,6.260258896712324,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,VS,5.342073592321701,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Hemicelluloses,5.0644372162724505,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Cellulose,2.237584633081786,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Nitrogen,1.7753811443141159,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,C/N,1.6787948005570708,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,32,7,2,Sulfur,1.394804378933813,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Oxygen,26.03623643688644,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Lignin,14.890674463073113,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,VS,13.65615359097984,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,DM,9.627917126710264,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Hydrogen,5.528346396535158,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Carbon,3.6597902345685167,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Cellulose,3.0605516162236657,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Hemicelluloses,2.7755077531902406,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Nitrogen,2.7293890859487586,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,Sulfur,2.1550205722868427,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,32,7,2,C/N,1.6347835582808916,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Oxygen,20.42270754648734,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Lignin,11.860391501114282,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,DM,10.349960016868614,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Hydrogen,8.286782694370219,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Carbon,6.842612810877946,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,VS,6.4124599498242825,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Cellulose,3.147298731492868,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Sulfur,2.8240339880441434,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Hemicelluloses,2.780053695255464,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,Nitrogen,1.311347006000479,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,32,7,2,C/N,1.2116094165616165,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Lignin,15.990235301168596,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Hydrogen,11.80832972563401,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Oxygen,11.020630366934205,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,DM,7.734055370443509,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Carbon,6.1216891883629785,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,C/N,3.128208124878534,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Hemicelluloses,3.052877746825486,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,VS,2.513247569660726,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Nitrogen,1.9079520802455783,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Sulfur,1.3693428342678091,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,33,7,3,Cellulose,1.1467199356552182,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Lignin,17.696633315430415,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Hydrogen,13.534692823969426,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,DM,12.598141274384528,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Oxygen,9.072457350273016,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Carbon,6.4443589778145824,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Hemicelluloses,4.871362874656592,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,C/N,3.888180847147555,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,VS,2.236965465537044,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Sulfur,1.6142805480566917,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Nitrogen,1.2293158171789402,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,33,7,3,Cellulose,1.1111658602272991,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Hydrogen,15.12454959253834,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Oxygen,9.420806019144784,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Lignin,8.908026692876565,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Carbon,8.705559319925435,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,DM,7.1924565320448695,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Hemicelluloses,4.704997262637728,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,VS,3.9453353224067014,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,C/N,3.4844451369134912,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Cellulose,2.8615300667310755,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Sulfur,2.348120028460624,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,33,7,3,Nitrogen,1.9339757338594148,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Lignin,12.712033091422857,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Hydrogen,10.552129731355569,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Oxygen,10.478506162232984,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,DM,5.38644434281186,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Carbon,4.630702960783783,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Sulfur,3.5579902490722244,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,VS,2.764878038521189,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Hemicelluloses,2.5906636616230623,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,C/N,2.0797251806136434,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Cellulose,1.815726353824702,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,34,7,4,Nitrogen,1.4983719428654154,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Lignin,16.928695135461727,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Hydrogen,13.357238362615696,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Oxygen,12.675245971659772,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,DM,9.626606176897136,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,C/N,5.322189186049663,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,VS,3.522107561446019,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Carbon,3.5067750030941527,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Hemicelluloses,2.2318247359910184,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Sulfur,2.1625062256323404,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Cellulose,2.148113453402253,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,34,7,4,Nitrogen,1.7844267565612248,11
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Lignin,12.690641614424317,1
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Hydrogen,11.586280156949591,2
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Oxygen,10.449809229081195,3
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,DM,6.3203657883220945,4
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Carbon,5.110832366818159,5
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Sulfur,4.2974546334714026,6
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,VS,3.914464840633861,7
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,C/N,3.2657903338178977,8
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Cellulose,2.507593226128275,9
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Hemicelluloses,1.7939430062949604,10
C_BMP_DM_all_features,ExtraTrees,outer_fold_heldout,34,7,4,Nitrogen,1.2115366776170766,11
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Carbon,12.021081062141757,1
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Lignin,10.308248949492672,2
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Hydrogen,10.22002456688607,3
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Oxygen,8.826336157276396,4
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,DM,6.071953092881966,5
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,VS,3.957459343226102,6
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Hemicelluloses,3.788215948922136,7
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Sulfur,2.2650136200722337,8
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,C/N,1.4017880093420954,9
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Nitrogen,1.4004510718711012,10
C_BMP_DM_all_features,RandomForest,outer_fold_heldout,35,7,5,Cellulose,1.204239885990111,11
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Hydrogen,14.554460109242807,1
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Lignin,12.382122049342783,2
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,DM,10.738289963380634,3
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Oxygen,9.341399420712506,4
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Carbon,8.185707712051551,5
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,VS,5.341887374260092,6
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Hemicelluloses,4.120246192273386,7
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Cellulose,2.9179983276500328,8
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,C/N,1.9722966881756117,9
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Nitrogen,1.7530182721548055,10
C_BMP_DM_all_features,GradientBoosting,outer_fold_heldout,35,7,5,Sulfur,1.1804634424059777,11
