comparison_method,model,outer_id,repeat,fold,n,R2,RMSE,MAE,MAPE_pct,nRMSE_mean_pct,nRMSE_range_pct,RPD,bias_pred_minus_obs,median_abs_error
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,34,7,4,25,0.275298114986269,48.748565758278666,34.41164480000002,11.898333580244584,17.935660541165394,21.425115702667192,1.1989047697326358,-16.982508800000016,33.71431999999987
direct_BMPDM_all_features,RF_fixed_selected_params,34,7,4,25,0.25585387804860216,49.39821530317595,34.692016800000005,11.868181291575683,18.174680777489407,21.71063829085217,1.183137642656247,-16.174066399999997,31.217039999999997
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,34,7,4,25,0.2855851736480546,48.401339043314024,33.924755209240274,11.821427869846085,17.807908259768844,21.27250869921066,1.2075056013000678,-16.349084705856015,23.074247232361188
direct_BMPDM_all_features,GradientBoosting_fixed,34,7,4,25,0.2374543671096433,50.005188228587535,35.238154746316894,12.09564945760333,18.39799935473414,21.977404398799074,1.1687764825133267,-18.29851635669336,19.358324765829394
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,34,7,4,25,0.23034850254843997,50.237637356024585,34.304796800000034,11.66971159441151,18.48352245839782,22.07956636752278,1.1633685635141942,-17.821991200000042,22.583609999999965
direct_BMPDM_all_features,ExtraTrees_fixed,34,7,4,25,0.18361717814513434,51.74031592523662,35.33378639999999,12.03494100970441,19.036390677198582,22.739997330126407,1.1295811971785532,-15.442367199999993,20.586550000000102
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,35,7,5,25,0.626343278753853,50.30799466881349,40.761127005412156,29.702914254157537,21.553701518653327,14.598572489056727,1.6696597741240735,18.394623204316282,36.235877774725225
direct_BMPDM_all_features,RF_nested_gridsearch,35,7,5,25,0.5301285146080276,56.414423185808076,42.340809344703246,39.27198960556576,24.169908713290013,16.370560021882213,1.488931912654866,21.11658746590636,29.33945
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,35,7,5,25,0.38644146939074975,64.46568566705155,48.91219333333334,37.662329825692936,27.61935068591211,18.706907151888533,1.3029759033230492,15.017973725490226,40.34102941176462
direct_BMPDM_all_features,Mean_baseline,35,7,5,25,-0.08685150402065411,85.79968872236658,64.80936039215686,61.64758760619794,36.75958251346596,24.897692376683892,0.9789923048225408,24.254329803921593,57.17400980392159
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,35,7,5,25,0.3912764852863305,64.21117930178434,51.557964999309135,28.354988644924532,27.51031127244157,18.63305349012485,1.3081403570021655,8.951846838763586,44.98709297155
direct_BMPDM_all_features,LinearRegression,35,7,5,25,0.2992380986489037,68.89470550466214,56.366567370833415,39.49909269625487,29.516897432279066,19.992137612384514,1.219211758001957,5.228988509438884,47.3271471256964
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,35,7,5,25,0.4377135240324438,61.713393192961234,51.17462525942399,32.74401017700925,26.4401724883094,17.90823605679516,1.3610859923506295,12.43077234643974,44.25181785613444
direct_BMPDM_all_features,Ridge_alpha_1,35,7,5,25,0.40193901703206425,63.64632645348915,51.64288903253074,29.32782584340471,27.268308589284274,18.46914226079097,1.3197499320993635,10.316145434373958,44.23625370173994
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,35,7,5,25,0.6030168269355767,51.85452450766163,42.7704544,31.08762544163329,22.21628890174549,15.047350622781655,1.6198631809449036,20.130144000000023,39.01728000000003
direct_BMPDM_all_features,RF_fixed_selected_params,35,7,5,25,0.5157892906564421,57.268762958007486,45.281521600000005,39.403031973846026,24.535937702652923,16.618475709574472,1.4667199128599562,24.30036000000002,34.03407999999999
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,35,7,5,25,0.6860287699347085,46.11535265364838,39.46686979428011,28.777231972307536,19.757427285018377,13.381935078204105,1.8214592360646482,17.05780775080824,39.14684895020059
direct_BMPDM_all_features,GradientBoosting_fixed,35,7,5,25,0.6043914506623485,51.76466897107846,40.10770123607978,37.10384109862726,22.177791652390553,15.021275988461841,1.6226750153139489,22.445196136542155,31.26054342701417
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,35,7,5,25,0.6705159931232949,47.24085794967586,39.66064999999998,28.28315330727234,20.239633053066576,13.708538648055002,1.7780632837965333,17.949502799999962,39.41447999999997
direct_BMPDM_all_features,ExtraTrees_fixed,35,7,5,25,0.5534444437647685,54.99691838967491,43.57778200000001,37.11734690874611,23.56260016365996,15.95922288439214,1.5273080287919518,23.044860400000008,41.19617000000079
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,36,8,1,26,0.08814724432755416,52.99782715122655,43.811659214896196,16.767358411682636,19.825766466087632,21.246212467318195,1.0679583414077398,-1.3403375427350557,34.06017158333324
direct_BMPDM_all_features,RF_nested_gridsearch,36,8,1,26,0.0635205855881007,53.70872275390924,43.05236137761259,16.30148914323036,20.091702844202512,21.531202245740253,1.0538227066388084,-1.8402060968944953,37.01508553140019
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,36,8,1,26,-0.08100845782353772,57.70457581618804,38.652873571972584,14.353432184813064,21.586497138683455,23.133093261141905,0.9808489323780796,-13.122786747905574,20.035539603960387
direct_BMPDM_all_features,Mean_baseline,36,8,1,26,-0.10688807996139538,58.39122173881127,42.24905026656513,15.592657851187381,21.843362041238322,23.408361624885252,0.9693147342559825,-18.145140898705254,26.999217821782196
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,36,8,1,26,-0.2958084893818431,63.17803547720908,53.44781402215743,20.607427315429337,23.63404396907163,25.32733957538268,0.8958726107122427,-1.4840915164432376,47.368751722189415
direct_BMPDM_all_features,LinearRegression,36,8,1,26,-0.2609002491584551,62.32123804153528,52.35344300029366,20.156115981190663,23.313527699226437,24.983859449153435,0.9081891400314624,-1.2671791892673459,44.141333737984866
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,36,8,1,26,-0.3310861551275055,64.03225405784254,53.921477261303046,20.769998782452028,23.95359552431383,25.66978586862188,0.8839212739802934,-0.7541990864775786,46.87137103316748
direct_BMPDM_all_features,Ridge_alpha_1,36,8,1,26,-0.26078104963667226,62.31829219496561,52.25644072724677,20.111139674349612,23.312425698082716,24.9826784935279,0.9082320710195968,-1.3058441023134533,44.071054094662486
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,36,8,1,26,0.09701204258518503,52.7395823400307,43.86473307692308,16.899628682242923,19.729160593865014,21.142685126252054,1.0731877097114881,-1.1867638461538563,35.495609999999886
direct_BMPDM_all_features,RF_fixed_selected_params,36,8,1,26,0.041546758018581986,54.33518778149412,44.84084846153844,17.033780358782263,20.32605489227099,21.782344788649294,1.0416725126680257,-3.424542307692328,36.235329999999976
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,36,8,1,26,0.20507406127708638,49.48334403649194,41.31018208180727,15.624899261854425,18.511046123253276,19.837297064892574,1.1438085417367547,0.50141857936492,38.09810933572649
direct_BMPDM_all_features,GradientBoosting_fixed,36,8,1,26,0.07908671222073649,53.26048006593069,42.29668371656375,15.84328241020512,19.92402134989075,21.351506965808507,1.0626917277608836,1.180229664817784,37.44910400783411
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,36,8,1,26,0.11836276907530807,52.112351176876246,42.947763846153826,16.4382785817293,19.494521944897972,20.891235448504382,1.0861047391727128,0.924155384615434,32.73770499999992
direct_BMPDM_all_features,ExtraTrees_fixed,36,8,1,26,0.009260634935576273,55.2427661268442,43.14660884615385,16.76489240711989,20.66556760990082,22.146182390915946,1.0245589703578315,2.2116042307692627,35.35571999999992
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,37,8,2,26,0.6013274155350512,40.37098138970478,31.75786920695679,14.529754652828942,16.01943120562091,17.451684342586255,1.615133718716207,3.8108581650543205,25.39066627923421
direct_BMPDM_all_features,RF_nested_gridsearch,37,8,2,26,0.5669520783894841,42.07548206389689,32.826811782256684,14.84404244665956,16.695786606213627,18.18851081307954,1.5497037728802585,3.385471070047596,27.010861621041215
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,37,8,2,26,0.2852165603508886,54.05655466849062,42.34372162985529,19.331339622233063,21.44994322445684,23.36772345501691,1.206228064294008,-2.1893766184310866,28.666499999999985
direct_BMPDM_all_features,Mean_baseline,37,8,2,26,-0.00029608565789374097,63.94777022864225,53.598321782178225,24.885008324162634,25.374832879138946,27.643526662621472,1.01965296158163,1.1001953541507987,45.510772277227716
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,37,8,2,26,0.5459585598186512,43.08329071426006,33.44882403384288,16.065998823342582,17.095690715233864,18.624169244914217,1.5134529470515754,3.210009059973677,29.786606359741143
direct_BMPDM_all_features,LinearRegression,37,8,2,26,0.5343916270233986,43.62862359043416,33.829853909535174,16.48881170954336,17.312081850482862,18.859907314414112,1.4945356496296425,5.1107801944406255,27.005529838765696
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,37,8,2,26,0.5364638071508172,43.53143120258004,33.054931515093,15.69023480083445,17.273515367396666,18.817892708503024,1.4978724911831545,1.310870931592608,27.092105949136823
direct_BMPDM_all_features,Ridge_alpha_1,37,8,2,26,0.5335806572048807,43.66660197102979,33.65882451172673,16.294239157738712,17.327151884311856,18.87632471838058,1.4932357993744514,4.2397194663103255,25.99572092678305
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,37,8,2,26,0.5293663385264615,43.863432525410936,34.43317923076924,15.671759197010598,17.405255349140607,18.961411198465804,1.4865351283760662,4.028223846153889,28.534660000000002
direct_BMPDM_all_features,RF_fixed_selected_params,37,8,2,26,0.5480408042646476,42.984386710857265,34.29852153846154,15.329958164266932,17.056445053525092,18.581414736894164,1.5169352941752428,4.245615384615406,25.853570000000033
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,37,8,2,26,0.5096567363378377,44.772487906821354,35.55520685836834,16.05378159832931,17.765973608724888,19.3543802822035,1.4563526922130758,-0.8747556054445144,29.953650775683812
direct_BMPDM_all_features,GradientBoosting_fixed,37,8,2,26,0.4818939226049481,46.02252734695734,36.72052869034132,16.653709894481747,18.261996249895507,19.89475093889999,1.4167960140174156,-1.3282015404500187,32.7708292791381
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,37,8,2,26,0.46696705927203686,46.68078444285142,34.48127500000002,16.139140557174038,18.523196347101372,20.179304215990758,1.39681742880741,5.250051923076923,20.741995000000003
direct_BMPDM_all_features,ExtraTrees_fixed,37,8,2,26,0.484000808932306,45.928856363898284,34.43307038461541,16.100955523173074,18.2248270799268,19.854258576016203,1.419685541123766,8.976910384615406,30.809314999999998
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,38,8,3,25,0.7194865484411122,37.42141315650958,25.218503774661794,10.816608896439151,14.536356360394475,14.24123681594014,1.927025836597552,0.30009337981268686,13.466870497354506
direct_BMPDM_all_features,RF_nested_gridsearch,38,8,3,25,0.6602906728420479,41.18101754808332,28.179701040849988,11.720694348772962,15.996775532205287,15.672006312824744,1.7510987898826655,-3.24975148601697,13.992343474228164
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,38,8,3,25,0.2958049322065919,59.29114364265563,47.40869411764706,19.812887623896522,23.03165808838658,22.564065503659364,1.216236111571749,-4.615163137254885,37.787647058823495
direct_BMPDM_all_features,Mean_baseline,38,8,3,25,-0.006416864018667479,70.8814006122189,58.03558431372549,24.62487818186162,27.53389601599968,26.974898241878353,1.017361809610665,-5.659847843137235,46.55739215686276
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,38,8,3,25,0.5077714716172295,49.57089136216403,34.96977941851227,14.592212291981449,19.25582390299094,18.8648889370715,1.4547253037621681,-6.273650754191608,23.718202839426283
direct_BMPDM_all_features,LinearRegression,38,8,3,25,0.5163796563032117,49.13552701765327,34.78031447013991,14.417161404662004,19.086706525409564,18.699205008849354,1.4676148679279926,-8.04804554425986,25.602229911230637
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,38,8,3,25,0.5846280511480311,45.5367383173407,31.84637508682049,13.470487377321705,17.688756245052385,17.32963614950858,1.5836011242624455,-5.8197620896985764,23.128816013829663
direct_BMPDM_all_features,Ridge_alpha_1,38,8,3,25,0.5637946975168002,46.66473545741679,32.95079171880831,13.736110344952445,18.1269269879122,17.75891107646928,1.5453217357331914,-7.842198652640169,24.19305094100241
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,38,8,3,25,0.7391533072449255,36.085772369789616,26.152050399999997,11.247811952462627,14.017526396276415,13.732940224757057,1.9983507421045656,1.5368328000000064,16.6355200000001
direct_BMPDM_all_features,RF_fixed_selected_params,38,8,3,25,0.6720970522966332,40.4590795506318,26.574601600000015,11.05615462357172,15.716338554660538,15.39726281382505,1.782344798633943,-2.6911487999999895,12.30764000000002
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,38,8,3,25,0.7605087712238486,34.577066407190955,24.192609809772012,10.789978895669899,13.431469225648932,13.158781285084546,2.0855450588366993,7.179849089764577,16.485604474399622
direct_BMPDM_all_features,GradientBoosting_fixed,38,8,3,25,0.7751521489611238,33.50330943553146,24.176893680979475,10.45211112546674,13.01436808841448,12.750148205082606,2.15238527803788,0.12563166456067507,16.844631528278256
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,38,8,3,25,0.7297612242666148,36.72968216520905,25.046390400000053,10.707083303104284,14.267653301185598,13.97798901129858,1.9633175607190851,2.4132943999999554,17.152249999999867
direct_BMPDM_all_features,ExtraTrees_fixed,38,8,3,25,0.6815203515401258,39.87348364156501,25.89118400000005,11.127855607214391,15.488863692025554,15.174406183996917,1.8085209369420214,0.6095744000000388,15.522749999999974
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,39,8,4,25,0.8298545392830033,27.41077822711056,20.36884894988342,10.059955660455643,11.426855786715041,11.40096837979019,2.474310510314052,1.0285211157234562,17.22719895238096
direct_BMPDM_all_features,RF_nested_gridsearch,39,8,4,25,0.7705493908420159,31.831403648687726,22.930696107687137,11.285076537177655,13.269702011689716,13.239639658391486,2.1306875880110074,5.90770464317583,12.784170687290043
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,39,8,4,25,0.4994616355499062,47.01428843663622,36.07038235294118,18.175071032105475,19.59906024664142,19.5546588069611,1.4425992377750387,8.867466274509802,25.580235294117585
direct_BMPDM_all_features,Mean_baseline,39,8,4,25,-0.05939548054767907,68.39750191780794,55.58913686274511,29.48473970892291,28.513177703701558,28.448581436126837,0.9915972771158902,16.195258431372487,44.588421568627496
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,39,8,4,25,0.6906755999254532,36.958834902719715,28.430339804624747,14.260692016073017,15.407197598669086,15.372292774345311,1.8350896840158863,-0.2854945636168253,23.495615763643258
direct_BMPDM_all_features,LinearRegression,39,8,4,25,0.6228711726801861,40.809008916722625,31.420415470717717,16.18387589442915,17.012237150893675,16.97369612840704,1.6619559862781907,-2.178466755433291,26.252729961732314
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,39,8,4,25,0.6714819982295843,38.08822803507338,29.449016672540548,14.817636370261555,15.878012850355287,15.842041399635388,1.7806755567828707,-0.8768817439259806,29.121528247785818
direct_BMPDM_all_features,Ridge_alpha_1,39,8,4,25,0.6250288229111098,40.692102087994414,31.3685049445618,16.147541833210486,16.963501669496864,16.925071056668155,1.6667307212727482,-2.1200652131999025,26.327255845715342
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,39,8,4,25,0.780224593575371,31.153061199797595,22.68486399999998,11.64943414704255,12.986918309846176,12.957496599687051,2.177082252952653,3.6009488000000363,19.64927999999992
direct_BMPDM_all_features,RF_fixed_selected_params,39,8,4,25,0.7814619701245693,31.065238637034543,22.854191999999983,11.10204558737156,12.950307318680643,12.92096855028992,2.1832369438930384,6.4010672,10.76893999999993
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,39,8,4,25,0.7683424452052017,31.984120744912442,23.638365263741715,12.084932370537075,13.33336588216676,13.303159299121326,2.120514026449061,-2.763521567393488,15.37312720736844
direct_BMPDM_all_features,GradientBoosting_fixed,39,8,4,25,0.7944479111737394,30.1281267356068,22.36461854162776,10.84366886643814,12.559649218246333,12.531195481171592,2.25114482750337,0.3609813978450677,13.084886149432108
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,39,8,4,25,0.806802119256919,29.20870896423477,22.305200800000012,11.0866096455961,12.176367350283163,12.148781933756794,2.322005287747373,-1.5181336000000807,18.784170000000046
direct_BMPDM_all_features,ExtraTrees_fixed,39,8,4,25,0.808688932348379,29.06572967067083,21.91409159999996,10.711282045568375,12.116762921889896,12.0893125384926,2.3334276287467413,0.8297060000000442,14.629079999999902
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,40,8,5,25,0.7180963119455441,40.312812697798314,32.2673026020616,24.5689829474374,16.304381976319775,12.134299564086158,1.9222683025608,0.3236239954629985,23.090655435747237
direct_BMPDM_all_features,RF_nested_gridsearch,40,8,5,25,0.4899883923457271,54.22290137043292,40.55237263129191,38.462993094769274,21.930270716539084,16.32128557724441,1.4291386126066594,3.1777379190624617,22.45912533472088
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,40,8,5,25,0.44853850067557444,56.38327791317494,45.8702168627451,33.53575321011467,22.804027768164282,16.971566576919937,1.374379867651165,-1.4046254901960622,47.71604901960785
direct_BMPDM_all_features,Mean_baseline,40,8,5,25,-0.008542490321127527,76.24999540933403,57.240087058823526,54.79566111874931,30.83905507080406,22.951518987103213,1.01628913706875,7.0175411764705995,51.14305882352937
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,40,8,5,25,0.5808965281375966,49.15337592620324,39.99292546864109,28.997684686899046,19.87991814250728,14.795340442897592,1.5765354988514206,6.173496887405176,32.711114857883416
direct_BMPDM_all_features,LinearRegression,40,8,5,25,0.5604470685086451,50.33827306613058,41.00867492278249,30.51421430674082,20.359145819247367,15.151998683449797,1.5394259142391535,8.094610606272289,35.598842215672164
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,40,8,5,25,0.5747008305901433,49.51536550176571,40.23800948049561,29.5597280004265,20.026323613037462,14.904300588692413,1.5650099974175669,6.4158234934988965,32.59873928360298
direct_BMPDM_all_features,Ridge_alpha_1,40,8,5,25,0.5686988144597183,49.86353315689506,40.696656084364975,29.83579763076064,20.16713885417638,15.009100287426799,1.5540824552528272,7.748783784359605,36.05738575775581
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,40,8,5,25,0.7301589048510292,39.44089552787684,32.157657599999986,24.74859034971611,15.951737999411463,11.871849404276912,1.9647637559668703,0.49198559999998964,27.340559999999897
direct_BMPDM_all_features,RF_fixed_selected_params,40,8,5,25,0.5466620858309243,51.121518197519606,37.33732160000002,35.88361480570862,20.67592668737957,15.38775824524553,1.5158399978779995,3.206979200000004,25.909700000000043
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,40,8,5,25,0.7065099881535637,41.13290521479035,32.84009200542449,25.399421864908533,16.636065646055126,12.38115031960266,1.8839428343657103,0.5526546169044986,18.466848868890168
direct_BMPDM_all_features,GradientBoosting_fixed,40,8,5,25,0.6137463757183564,47.18772129250152,34.408629231742424,33.62138881660563,19.08491571433024,14.203671428292383,1.642207758999422,5.205172475421873,18.502786941648367
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,40,8,5,25,0.7250622353012078,39.81162646487926,31.89001479999998,24.08319363662525,16.101678884277,11.983440730860467,1.9464676255919766,-0.21903880000000014,22.798949999999877
direct_BMPDM_all_features,ExtraTrees_fixed,40,8,5,25,0.604197491354394,47.76744290139388,34.88181160000003,31.9902065144824,19.319382175952846,14.378169688158485,1.6222773782556188,3.553068399999978,22.414299999999827
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,41,9,1,26,0.4561587366231168,52.38337931671517,41.50856115374101,16.825861772362533,19.433053153573745,19.872600235479737,1.3828675687105298,-7.856354587488981,29.872779356545266
direct_BMPDM_all_features,RF_nested_gridsearch,41,9,1,26,0.34871258651062476,57.32496212116465,45.52304420292925,18.33408938718499,21.26626900475138,21.74728073307814,1.2636602575233529,-7.540060570361823,34.76818463020413
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,41,9,1,26,0.018201320355777928,70.38314284654689,55.94096801218583,21.442093591445705,26.11055975947846,26.70114222011976,1.0292134375767132,-18.532241431835452,48.266589108910836
direct_BMPDM_all_features,Mean_baseline,41,9,1,26,-0.08708698357017575,74.06100168381003,60.5326854531607,22.98366294884043,27.474962499587086,28.09640574356592,0.9781028442717218,-20.962064737242958,57.136910891089116
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,41,9,1,26,0.2249480545636059,62.53495463907004,48.77904652438993,19.533081894772334,23.19905881042682,23.723787401580463,1.158380569949105,-4.891550397607184,31.043506532382096
direct_BMPDM_all_features,LinearRegression,41,9,1,26,0.2148170009534931,62.9423389861708,48.94294022582049,19.675159181227734,23.35018922191245,23.878336160704563,1.1508831346808253,-4.429928321617941,33.302006130923516
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,41,9,1,26,0.24200273136786066,61.843100409947745,47.52227760362068,19.10349346108982,22.94239648385622,23.461319750659246,1.1713396630563364,-5.554656212138785,32.06783542239219
direct_BMPDM_all_features,Ridge_alpha_1,41,9,1,26,0.2252019636339897,62.52471049160359,48.270538207460056,19.438194365768418,23.19525846259082,23.719901095465634,1.158570360853973,-4.800535947872239,32.53778397410164
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,41,9,1,26,0.44634258553900275,52.85401625510214,41.247074615384626,16.528016853113805,19.607648850892396,20.051145030691718,1.3705538675985596,-7.678062307692314,31.663129999999953
direct_BMPDM_all_features,RF_fixed_selected_params,41,9,1,26,0.35050882581628395,57.245856918903996,46.513333846153834,18.419047830304912,21.236922757519768,21.71727071689403,1.2654064467786164,-7.9668984615384195,37.115940000000066
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,41,9,1,26,0.4754421987750944,51.44629561805285,41.39489925991301,17.058971898460516,19.085416220581116,19.517100266336683,1.4080562171929818,-4.260068754092334,29.6035526718198
direct_BMPDM_all_features,GradientBoosting_fixed,41,9,1,26,0.4573733832075435,52.32484857989439,41.180114874300706,16.968820415400675,19.41133956933018,19.850395521895017,1.3844144486331464,-0.0819594052638833,33.4850986423383
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,41,9,1,26,0.4747975955024537,51.477895823761536,38.63366461538458,15.72096580764962,19.09713918471995,19.52908838668323,1.4071918682253195,-3.767990000000028,30.54277000000009
direct_BMPDM_all_features,ExtraTrees_fixed,41,9,1,26,0.38862556010602645,55.540664671912864,42.219611923076975,16.946223692486722,20.60433486408719,21.070374615666726,1.3042565627267366,-5.089980384615343,32.76762500000001
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,42,9,2,26,0.6215471528790593,35.10463821820042,26.930781399366232,10.441892067640742,13.378560657559097,14.601076517916367,1.6577184887638021,-4.707353935008753,20.446871861289466
direct_BMPDM_all_features,RF_nested_gridsearch,42,9,2,26,0.6134540431374198,35.478004197340255,27.87788341283404,10.821547917067484,13.520852378907799,14.75637067582001,1.6402728713820358,-5.938139489194906,20.93059302509704
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,42,9,2,26,0.3090163109169123,47.434301657185465,35.36845354150801,14.410622325628697,18.07745967997455,19.72935495775625,1.226825436078912,-7.453946306169116,23.11230693069311
direct_BMPDM_all_features,Mean_baseline,42,9,2,26,-0.04388865805765563,58.302301999263705,43.31791888804264,18.194087911594597,22.219311275171545,24.24968368483465,0.9981356793838112,-11.954592155369378,29.757861386138615
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,42,9,2,26,0.3657134307566915,45.44659718619905,39.45847579120629,15.337497876304337,17.31993514235929,18.902608791181887,1.2804832796886958,-18.899137496437874,48.68253954823601
direct_BMPDM_all_features,LinearRegression,42,9,2,26,0.3395832330386157,46.373263324757495,40.48476640822469,15.816701437724884,17.67309243932248,19.28803715285744,1.254895680041718,-20.00636005535002,46.65686396776253
two_stage_BMPVS_OOF_times_measured_VS_DM,Ridge_alpha_1,42,9,2,26,0.37992423546354026,44.93461157908546,39.09817245022579,15.252759732283325,17.124814758038823,18.689658554262436,1.2950731244945504,-17.905193689695135,42.27720878216503
direct_BMPDM_all_features,Ridge_alpha_1,42,9,2,26,0.3480800911629761,46.07398061679536,40.262163609831916,15.754105192966977,17.55903423888348,19.16355645910174,1.2630471046051073,-19.537803698953716,43.10481073530342
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_fixed_selected_params,42,9,2,26,0.663385589908017,33.10739154856856,25.009000769230745,9.409107049556852,12.617399538287847,13.770361463478656,1.7577225233919491,-5.2980853846153435,17.188800000000057
direct_BMPDM_all_features,RF_fixed_selected_params,42,9,2,26,0.6269723196532386,34.852115373924626,27.887395384615388,10.740776388751835,13.282322884972922,14.496044660049757,1.6697295757035753,-5.772372307692292,21.022850000000034
two_stage_BMPVS_OOF_times_measured_VS_DM,GradientBoosting_fixed,42,9,2,26,0.6643385467480609,33.06049474998315,25.635934594231497,10.093756308448027,12.59952692383102,13.750855672240055,1.760215878672078,-3.9449856932095937,16.919323643931065
direct_BMPDM_all_features,GradientBoosting_fixed,42,9,2,26,0.6618505040292404,33.182796636584904,26.47685874410971,10.417577314095881,12.646136810486603,13.80172471106786,1.753728248194585,-3.822003329577755,23.537609839607626
two_stage_BMPVS_OOF_times_measured_VS_DM,ExtraTrees_fixed,42,9,2,26,0.6754201332386316,32.51018209461984,25.87861615384616,10.241411555429512,12.389799901588606,13.521964061399542,1.790011746052501,-3.2815584615385442,20.86722499999982
direct_BMPDM_all_features,ExtraTrees_fixed,42,9,2,26,0.6802124941518028,32.26928621889983,25.44647384615383,9.974415395539719,12.297993227341069,13.421768210003048,1.8033744973755181,-2.8654038461538436,20.251044999999948
two_stage_BMPVS_OOF_times_measured_VS_DM,RF_nested_gridsearch,43,9,3,25,0.4683819308801165,38.216916306689704,28.868191454628715,12.904958607379315,14.478625258658553,22.866580689696466,1.399795253724976,5.554831289351738,22.71722710714289
direct_BMPDM_all_features,RF_nested_gridsearch,43,9,3,25,0.48978736420209923,37.4396154539098,27.2496512,12.144268305181454,14.184141850569818,22.4014931214682,1.4288570384480896,5.64702480000008,18.581239999999923
two_stage_BMPVS_OOF_times_measured_VS_DM,Mean_baseline,43,9,3,25,0.2590555861327287,45.117869990057414,36.94853411764706,15.441833349008046,17.093078018452534,26.995674020258132,1.1856911257091198,-8.632510588235286,32.14517647058824
direct_BMPDM_all_features,Mean_baseline,43,9,3,25,-0.06910611599223615,54.195868631368256,49.373783529411746,20.17960316581337,20.532312606909993,32.427373081653954,0.9870836912307702,-13.778883137254844,49.84384313725485
two_stage_BMPVS_OOF_times_measured_VS_DM,LinearRegression,43,9,3,25,0.38085677840202303,41.24310327717988,30.78475903774829,14.109352836264193,15.625107794212914,24.677259185771483,1.2970861503457367,7.208618949657424,23.377846628441887
