scenario_id,model,outer_id,repeat,fold,n,R2,RMSE,MAE,MAPE_pct,nRMSE_mean_pct,nRMSE_range_pct,RPD,bias_pred_minus_obs,median_abs_error
A_BMP_VS_all_features,RF_nested_gridsearch,32,7,2,26.0,0.24604520327354984,49.537744528397745,33.21270689056213,12.183174441832133,17.241591359513016,20.69245803191217,1.1744756452227745,-8.381710652890918,19.412935621823436
A_BMP_VS_all_features,RF_nested_gridsearch,33,7,3,25.0,0.3674852331547095,47.305496310493645,35.09515676190475,13.923958883083989,17.205252015106,18.929770432370404,1.2833025254378907,11.546117015873028,24.594326190476153
A_BMP_VS_all_features,RF_nested_gridsearch,34,7,4,25.0,0.1462407895840272,54.72023618489151,37.54457603907066,11.48950376960014,18.277120358891192,20.989733864553706,1.1045787463291885,-20.722634333430605,27.93358971167723
A_BMP_VS_all_features,RF_nested_gridsearch,35,7,5,25.0,0.3707708827474384,62.79538535326545,48.99251386548547,29.70291425415754,24.024188685330948,18.31303159908587,1.2866486773567136,23.572035733514557,41.503678632478625
A_BMP_VS_all_features,RF_nested_gridsearch,36,8,1,26.0,0.11662616382311486,58.400686362783624,48.020587698412676,16.76735841168264,19.991545369272764,20.145114302443474,1.0850366392316482,-2.7822199328449484,36.39767023809523
A_BMP_VS_all_features,RF_nested_gridsearch,37,8,2,26.0,0.42235903844891365,47.13388498137739,36.62136256369686,14.529754652828938,16.775691085896323,19.29344452778444,1.3417996631848657,4.0455293073247605,30.97740234288416
A_BMP_VS_all_features,RF_nested_gridsearch,38,8,3,25.0,0.6019388182114614,41.176353546498554,27.8367033649751,10.816608896439151,14.58974784447275,15.503145160579274,1.6176682790244845,1.349861713981245,15.303261928811907
A_BMP_VS_all_features,RF_nested_gridsearch,39,8,4,25.0,0.6578336265614446,31.12582367134887,23.779156422951218,10.059955660455643,11.553071707451995,14.128835075510151,1.7448002712080914,1.033812568375722,23.58126904761903
A_BMP_VS_all_features,RF_nested_gridsearch,40,8,5,25.0,0.45842679612473425,55.299894294436754,40.32442666044213,24.568982947437405,19.991574708056206,17.656415802821442,1.386870145652624,4.602056186470525,26.83494137267712
A_BMP_VS_all_features,RF_nested_gridsearch,41,9,1,26.0,0.39088269032754974,58.178641369754516,46.016741881270676,16.825861772362526,19.648308466651308,19.768481607120126,1.3066708388516262,-8.755920524260121,34.94171411040155
A_BMP_VS_all_features,RF_nested_gridsearch,42,9,2,26.0,0.4690095363057699,38.416153014460875,29.661603940361594,10.441892067640746,13.463907506584654,17.43810849498905,1.3995013087098553,-4.25151425989014,23.021820292207835
A_BMP_VS_all_features,RF_nested_gridsearch,43,9,3,25.0,0.24894971237411556,41.92423473426978,31.79487531435232,12.904958607379315,14.605915193310171,22.45540157164959,1.177686983756222,5.717765845598819,22.946694047619076
A_BMP_VS_all_features,RF_nested_gridsearch,44,9,4,25.0,0.2471212973505872,48.01448145613458,35.83297981501937,15.7040004144367,18.560481752870047,17.697929029168666,1.1762560696433897,12.959891087102438,28.417501028600782
A_BMP_VS_all_features,RF_nested_gridsearch,45,9,5,25.0,0.4713724534543682,56.89172547112866,43.1678958066891,23.60208611769574,20.773714497388724,16.03035375348793,1.4037490919702305,1.7667738063787022,32.726062576312586
A_BMP_VS_all_features,RF_nested_gridsearch,46,10,1,26.0,0.4065721696652942,45.52221165819966,34.365593412087705,12.703427138374982,16.317104653043884,17.428105535298492,1.3238315122322024,-10.894742175927654,24.79065204216073
A_BMP_VS_all_features,RF_nested_gridsearch,47,10,2,26.0,0.22805246617726516,50.302279097431516,42.1201271883001,16.469343617062453,18.012357373510437,22.66889549230803,1.1607074650688156,0.2852701775034686,40.23851569933049
A_BMP_VS_all_features,RF_nested_gridsearch,48,10,3,25.0,0.5616412903272671,47.459703913782576,31.73903160262582,20.57951769348796,17.43201395516814,13.372697637019607,1.5415214191037987,21.506368208730436,17.194528989858668
A_BMP_VS_all_features,RF_nested_gridsearch,49,10,4,25.0,0.42298659384870885,50.04882275623114,36.74055898160631,13.911471076494387,17.628783939722982,17.006055982409496,1.3436044443144892,2.042748396307269,31.001460115497423
A_BMP_VS_all_features,RF_nested_gridsearch,50,10,5,25.0,0.351430115733277,53.30623102969792,42.70445236807638,16.25611597567758,18.538976347204496,19.426469034146475,1.2673191404298585,-8.004560050838045,40.41721428571435
A_BMP_VS_all_features,Ridge_alpha_1,1,1,1,26.0,0.3502398084971946,65.88116683477624,51.64069404867878,28.379325070984823,24.03207724485356,19.19614418262711,1.2651444643604293,9.855862695002996,46.004649201265295
A_BMP_VS_all_features,Ridge_alpha_1,2,1,2,26.0,0.15386231369407422,52.45154219904169,41.117267671414226,15.27130420343385,18.037220061304957,22.61817257397227,1.1086543116408991,-14.48654146389064,32.6298035659938
A_BMP_VS_all_features,Ridge_alpha_1,3,1,3,25.0,0.3318999748556296,41.04572619535805,33.76744651090351,13.567537959080097,15.30118179747329,20.67794770547005,1.2486583894249585,2.935029645956249,27.941982712087366
A_BMP_VS_all_features,Ridge_alpha_1,4,1,4,25.0,0.15815953343331413,70.0055451404592,54.51598376779928,21.478999491815998,24.438498457165917,23.397575247479683,1.1123705552129421,8.193078704221248,30.67414604191481
A_BMP_VS_all_features,Ridge_alpha_1,5,1,5,25.0,-0.17222464565798945,48.69008963495309,35.36406556126896,13.464215079802223,17.26378534476205,21.795026694249366,0.9426684227705857,-0.9554365235638329,26.23879653897717
A_BMP_VS_all_features,Ridge_alpha_1,6,2,1,26.0,0.3220990064748942,45.44428035369701,41.19752489530542,15.147622969245623,16.086470921662656,19.50398298441932,1.2386070123930755,-0.4484513795189363,40.25556610907944
A_BMP_VS_all_features,Ridge_alpha_1,7,2,2,26.0,0.13869734693222213,55.8953606843183,38.30708443178203,13.270089884082642,19.13191476931946,23.92780851212256,1.098850922627051,-14.528438314472975,20.279412623801647
A_BMP_VS_all_features,Ridge_alpha_1,8,2,3,25.0,-0.17274318907902475,55.69816506245009,42.14889561992137,18.637806307232594,20.175816137725345,25.990744312855853,0.9424599932698878,22.49276302662317,29.71850212753077
A_BMP_VS_all_features,Ridge_alpha_1,9,2,4,25.0,0.07230980398716036,62.331138173565456,47.91193540719114,18.55772956333565,22.20813850298768,21.68039588645755,1.0596511164032438,-7.358310967633168,38.1365929992628
A_BMP_VS_all_features,Ridge_alpha_1,10,2,5,25.0,0.1934345096437068,75.04672315819272,57.18589329208213,32.90197627468197,27.805380940419678,20.315842760745188,1.1364349073738573,11.044499909512531,42.88973482542178
A_BMP_VS_all_features,Ridge_alpha_1,11,3,1,26.0,0.22887769705036043,39.69396707711855,32.4260308353851,11.873293332681188,13.565592470951952,19.7188112653346,1.1613283753333035,-10.843699123148692,26.603230852386062
A_BMP_VS_all_features,Ridge_alpha_1,12,3,2,26.0,0.27785200290645473,60.58638405317378,46.990021503015704,17.7097617479125,20.475290318747476,21.176645946582934,1.2000616687065155,-13.557332665357169,33.52815076662935
A_BMP_VS_all_features,Ridge_alpha_1,13,3,3,25.0,0.18536150080583957,65.27432977895627,52.802802794056795,19.576612234018498,22.846198192220236,22.179520821935537,1.13078989310144,-3.473875356029639,42.50082294350972
A_BMP_VS_all_features,Ridge_alpha_1,14,3,4,25.0,0.10364994999985011,46.62219975600984,34.24238658651416,14.769974552167845,17.55882786833754,24.119089371965774,1.0780168767858938,13.268787228921486,23.892723491979183
A_BMP_VS_all_features,Ridge_alpha_1,15,3,5,25.0,0.21121751523383503,62.40210373116304,49.34900862520095,23.392096316315236,23.909218429080532,18.18243115709879,1.1491739014618985,9.645637508782242,41.41671342836895
A_BMP_VS_all_features,Ridge_alpha_1,16,4,1,26.0,-0.5151905973588873,60.038168515633274,43.48294535194641,16.96852570133424,21.684063752381853,24.575590878278046,0.8284819221194676,1.9353251897753627,30.196634250547334
A_BMP_VS_all_features,Ridge_alpha_1,17,4,2,26.0,0.03402065412357358,48.11450016838628,39.70589304420941,15.23361361050658,16.756774554658673,23.842666089388644,1.0376066568435498,-6.838758530946118,39.304288031107575
A_BMP_VS_all_features,Ridge_alpha_1,18,4,3,25.0,0.3176366933479522,60.00595297365095,49.5430582043285,25.820578529683818,22.31998964962988,16.90784811880838,1.2355392629008686,7.839689063684139,46.89927540634369
A_BMP_VS_all_features,Ridge_alpha_1,19,4,4,25.0,0.14140286325499973,67.66885658228476,51.38062889766715,18.39915054173482,21.799410011817937,20.54930354761153,1.10146237229679,-16.85673590660294,41.200898408620105
A_BMP_VS_all_features,Ridge_alpha_1,20,4,5,25.0,0.3765830915640961,49.188935574636055,39.69984385730031,17.315849953444282,19.032724913186634,21.21127019173612,1.2926325712879703,9.581927659618138,43.25910520930273
A_BMP_VS_all_features,Ridge_alpha_1,21,5,1,26.0,0.5161733016320529,54.47951321656017,43.27336674228946,18.50632256399514,19.237638783519824,15.350665882378184,1.4661275503575897,-13.782265362630795,35.97627128720947
A_BMP_VS_all_features,Ridge_alpha_1,22,5,2,26.0,0.17017166626539582,57.494555116606925,44.10078521790649,21.188527052084876,21.441499082471957,23.52477705262149,1.1194959840521832,27.330275544938175,38.20966315969156
A_BMP_VS_all_features,Ridge_alpha_1,23,5,3,25.0,0.19000231692999547,42.37114048048691,32.13352512267316,12.458251574898062,14.907447711163893,18.71516805675217,1.1340246509536989,0.43266602021335077,25.449246333161426
A_BMP_VS_all_features,Ridge_alpha_1,24,5,4,25.0,0.3376326577765534,49.646125393801235,41.18550808788356,14.542547314784873,17.1881060081018,21.566518416073517,1.2540502170744188,-8.525334616530309,42.02448574770281
A_BMP_VS_all_features,Ridge_alpha_1,25,5,5,25.0,-0.14706777663040382,70.37165158849946,54.997522241829216,21.133540561244605,25.330309121324706,23.5199370282418,0.9529494058228379,-7.8694388784149805,40.51140819927525
A_BMP_VS_all_features,Ridge_alpha_1,26,6,1,26.0,-0.1413223522570619,48.37405416284885,36.17714498990477,14.456750342484309,17.275736003105234,24.80720726299941,0.9545803897003967,3.2951518525766668,28.00082983427687
A_BMP_VS_all_features,Ridge_alpha_1,27,6,2,26.0,0.218218431272873,61.96590240371985,47.70434669505758,16.402676987856694,21.255075429711688,21.896078587886876,1.1533840890076639,-8.121526913440782,36.42568072766207
A_BMP_VS_all_features,Ridge_alpha_1,28,6,3,25.0,0.413661957233764,46.55496276550441,36.985572783032964,14.90789435824938,16.538410053963258,19.470917091386205,1.3328778381915254,-6.344467189006013,27.612244697964115
A_BMP_VS_all_features,Ridge_alpha_1,29,6,4,25.0,0.24458313661767628,57.5861389041208,46.02611160480447,22.649240511477807,21.76346897359063,17.439775561514477,1.1742783278575155,13.99546123947929,38.41995194984207
A_BMP_VS_all_features,Ridge_alpha_1,30,6,5,25.0,0.332971123200692,59.5497869268221,48.25258363448366,19.159971175423642,20.98508201190466,19.810308358889586,1.2496605663090006,-5.172612023804885,37.43341155548927
A_BMP_VS_all_features,Ridge_alpha_1,31,7,1,26.0,0.29656950895199663,48.878314773182936,42.85636557609616,17.012281361138598,17.544262301932136,24.62383615777478,1.2159230040135747,-3.3233985496496508,41.9511843372033
A_BMP_VS_all_features,Ridge_alpha_1,32,7,2,26.0,0.01316712995906466,56.674197362654745,38.952758118577584,14.483231189361778,19.725430797422067,23.673432482311924,1.0265848865150224,-7.90273014966204,24.75979419129402
A_BMP_VS_all_features,Ridge_alpha_1,33,7,3,25.0,0.24420872479124123,51.710317675116464,40.73168064243938,16.219702308889737,18.807308172860495,20.692404031659247,1.1739874286551188,18.563971999869242,33.61204453834739
A_BMP_VS_all_features,Ridge_alpha_1,34,7,4,25.0,-0.04463584719464353,60.52889207993451,47.47290671177314,15.250490196537509,20.217271029264143,23.217833555786157,0.9985778329483338,-25.32442629712555,47.02951333507147
A_BMP_VS_all_features,Ridge_alpha_1,35,7,5,25.0,0.13034958719049428,73.82367791006526,60.87106360922989,32.74401017700925,28.243380585676725,21.529214905239215,1.0944401822855852,15.155935391500623,50.27311903438016
A_BMP_VS_all_features,Ridge_alpha_1,36,8,1,26.0,-0.2647171552078782,69.87830950014087,58.690610579123515,20.769998782452028,23.920530420176462,24.104280614053426,0.9068176507585454,-2.1163492021102255,49.281886303562445
A_BMP_VS_all_features,Ridge_alpha_1,37,8,2,26.0,0.30127182483854154,51.839209998932446,38.591670602305356,15.69023480083445,18.450390274907168,21.219488333578568,1.2200076157392987,0.8473938834577203,29.44185173289398
A_BMP_VS_all_features,Ridge_alpha_1,38,8,3,25.0,0.4108619470157897,50.093515122605055,35.359212755554516,13.470487377321705,17.74930734108772,18.86051021182419,1.3297066659235088,-5.106927867774718,27.6307036417341
A_BMP_VS_all_features,Ridge_alpha_1,39,8,4,25.0,0.1839824789520692,48.06754386651209,35.73289733261752,14.817636370261553,17.841384278035488,21.819130216301446,1.129834004711452,-3.3018796812629807,32.70647931620124
A_BMP_VS_all_features,Ridge_alpha_1,40,8,5,25.0,0.23325966854148028,65.79908755880467,49.82595010771266,29.559728000426507,23.787158934698166,21.008648645850787,1.1655750147927044,11.822614336238768,38.90125228752942
A_BMP_VS_all_features,Ridge_alpha_1,41,9,1,26.0,0.15731623130201133,68.42982334581751,52.62550783037885,19.10349346108982,23.110376003315608,23.251723868779315,1.1109240153622504,-6.164647590313387,35.43391428225752
A_BMP_VS_all_features,Ridge_alpha_1,42,9,2,26.0,0.14649323891179244,48.70505013086707,42.621993537455985,15.252759732283325,17.0699104051027,22.10851118060239,1.1038579423463766,-18.17314657441058,48.36986516320087
A_BMP_VS_all_features,Ridge_alpha_1,43,9,3,25.0,0.1263924511815695,45.21565480557318,34.489915088476785,14.154556855989298,15.752607619104635,24.218347512358427,1.0919586537626418,8.253662789029693,28.35767391554225
A_BMP_VS_all_features,Ridge_alpha_1,44,9,4,25.0,0.06072105549584139,53.62990534464411,41.08548133392914,18.5225763913381,20.731180455771383,19.767749850587585,1.0530938826129876,21.66389246198346,24.75229282032734
A_BMP_VS_all_features,Ridge_alpha_1,45,9,5,25.0,0.40866279762035584,60.1716349033215,51.73013999159402,23.147491333167988,21.9713561853042,16.954532235368134,1.3272318111188315,-11.657423342691093,47.22381230328128
A_BMP_VS_all_features,Ridge_alpha_1,46,10,1,26.0,0.20371574340386633,52.73190530247234,42.559975647487626,16.028030603111752,18.901366740160487,20.18832515408589,1.1428325594145254,-20.117609076761678,45.132628852255564
A_BMP_VS_all_features,Ridge_alpha_1,47,10,2,26.0,0.10995698333862891,54.01312056285407,43.669444598833145,18.304932142838886,19.34114413687292,24.341198991822477,1.080963851929659,15.957417644838321,35.59297120515964
A_BMP_VS_all_features,Ridge_alpha_1,48,10,3,25.0,0.47180065765265067,52.09657023663628,41.15757472973996,21.242038412234397,19.135141277560926,14.67922520051741,1.4043179770781,12.852966874017927,32.015912102164634
A_BMP_VS_all_features,Ridge_alpha_1,49,10,4,25.0,0.2477594462364734,57.14513804003183,42.57853984668505,16.17622933713804,20.128331421900302,19.41730820252526,1.1767548910437953,4.2906145941625615,27.062276084904624
A_BMP_VS_all_features,Ridge_alpha_1,50,10,5,25.0,0.08268216791188376,63.39565682805408,49.20331792232794,18.371229515656694,22.04790246371031,23.103373479611548,1.06562515901274,-17.747936943401385,35.16672439473058
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,1,1,1,26.0,0.5215540227334712,56.28784577622681,46.50442153846159,35.29356639852859,22.72115980535348,16.333829289492385,1.474348716131666,7.771123076923147,42.374295000000046
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,2,1,2,26.0,0.11050826051103457,53.70646141677177,42.043781923076935,17.393032313386154,20.7229574616981,24.92132926385208,1.0812987726301804,-19.997175769230815,42.65943000000003
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,3,1,3,25.0,0.557730655689163,39.7553609317935,30.43200039999999,14.56604622108863,16.590174754566753,17.220549654246515,1.5346910652729704,8.736940400000064,22.193129999999826
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,4,1,4,25.0,0.0005927990399280381,74.33370475578202,53.60670240000003,22.843230923000885,28.104164334202324,27.579214313830853,1.0209233722158244,9.076036800000029,27.59767000000005
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,5,1,5,25.0,0.6135789858212832,35.849930479703495,28.058650800000013,12.151554243605483,14.149238197106293,15.52052543886308,1.6418520346039773,7.180676399999995,27.125510000000077
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,6,2,1,26.0,0.6028430092180552,38.04580619518111,30.449949230769274,12.378443866739476,15.109189961227877,16.166727372662308,1.618212545998732,-5.1327453846154265,23.83760499999987
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,7,2,2,26.0,0.5393024759805383,45.158323564436394,32.654199230769265,13.235864104110679,17.202818003372037,16.553394951846894,1.502480106837503,-4.474741538461491,23.830074999999795
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,8,2,3,25.0,0.014062700207730261,52.14393075741028,38.196808000000026,18.144282500078056,20.285719493305393,23.668650597077857,1.0278736549124734,22.455421600000072,22.617819999999995
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,9,2,4,25.0,0.25584752043083214,54.625996816030614,36.78987399999997,16.33229397959058,21.79282382928119,20.804989608561257,1.1831325886161317,-2.732757999999976,21.27763999999962
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,10,2,5,25.0,0.4161549249128147,66.91329628612964,50.11749759999998,37.98288209249225,27.64130919502263,17.72424965992351,1.335720443212488,1.4954680000000178,37.34809000000004
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,11,3,1,26.0,0.6285520705299313,31.636687845639308,27.128508076922987,10.39664454746656,11.68921769065495,14.338730339125313,1.6732764498892168,-8.928502692307658,27.906104999999854
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,12,3,2,26.0,0.36241159584383686,57.67550345140023,45.360263846153885,19.944527566803217,21.442357014829085,18.562188324155652,1.277163400962388,-10.382306153846171,34.81818500000006
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,13,3,3,25.0,0.21551320243264616,63.130851942862904,45.59205680000001,18.53505953017851,24.4820986978875,22.76971338712062,1.1523159251840989,-6.779035999999946,37.310389999999984
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,14,3,4,25.0,0.29953190938736196,47.73166093218179,34.99272760000005,17.166525803570316,20.11472746827807,20.784162667396078,1.2194674298563393,15.89451320000003,30.465210000000127
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,15,3,5,25.0,0.2793051407484203,60.24281471613598,46.506102800000015,35.90717314933094,26.388334166239424,18.133300839840825,1.2022330737854752,17.84752039999998,34.38557999999992
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,16,4,1,26.0,0.3858979686341969,43.455178369724564,30.868391923076977,14.097229719223298,17.622196824028446,22.981943670392294,1.3013568506988136,2.4271388461538566,20.1626049999999
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,17,4,2,26.0,0.35577758896782197,39.34384030634516,31.610754615384597,13.221182050905556,14.993283375721148,19.89786035753236,1.2705704634722093,3.0706753846153996,23.641254999999944
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,18,4,3,25.0,0.5078445049559024,53.696071827628515,39.94165239999998,34.58066276587205,22.368438476973864,14.107750063746611,1.45483323662653,7.850506800000057,23.11691999999988
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,19,4,4,25.0,0.020461758990395373,71.60977338416265,53.56576400000003,21.59752878612306,24.935258443111028,22.985518334278943,1.0312255999798425,-19.34083439999997,37.525430000000085
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,20,4,5,25.0,0.34003076284563927,52.549793167936436,41.47666640000004,20.100906878516508,23.04110916957167,22.485812345609553,1.2563265483391977,16.98004160000007,33.95443999999995
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,21,5,1,26.0,0.5710049831153339,53.31224293398812,40.495471538461565,29.70699919236781,21.042369373239747,14.006905403896894,1.5570069311757784,-2.7506076923076774,33.264945
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,22,5,2,26.0,0.11783367676631107,62.49588866341285,45.98916461538464,25.33296892109224,25.491066405360574,23.824021783607556,1.08577898662547,22.52937076923086,29.871810000000067
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,23,5,3,25.0,0.34100168415775245,41.45817566371855,31.736700799999998,13.288714051329057,16.173856897169436,18.28260151070437,1.2572516988536775,1.6795664000000228,22.837759999999832
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,24,5,4,25.0,0.45951442200457016,46.2237089726742,35.63047920000002,13.487779531261696,17.70090677612095,19.64174703726372,1.3882648524175762,-12.120912000000043,24.01591000000019
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,25,5,5,25.0,0.2959137816449393,58.445718125607904,40.32762480000003,16.98384638751026,23.496956278230737,21.359240924163807,1.2163301210111837,-5.579040000000007,28.593950000000234
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,26,6,1,26.0,0.2610084748303454,45.22522609659166,33.036228846153875,14.553005838057597,17.798803436428432,23.155730712149296,1.1863065838965698,6.980821923076972,20.337824999999953
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,27,6,2,26.0,0.48155548813768057,51.17038577065832,35.40624307692306,13.555063572177117,19.48486412948994,18.726308039647478,1.416333504654707,-11.23898153846156,23.787644999999912
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,28,6,3,25.0,0.5774203104243678,40.524175953416886,30.956124399999972,13.380252792849353,15.895773365562322,18.54415724914743,1.5700376736931447,-1.952685999999985,20.54515999999998
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,29,6,4,25.0,0.47416082792654246,52.863749422419914,40.21034280000001,31.537952764531386,22.138004976392793,15.340211492566914,1.4074660106708492,18.54165399999995,34.62342000000015
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,30,6,5,25.0,0.37026033774738465,58.48766845002829,44.53222480000002,21.118075895603365,23.066209660930273,19.012651263723132,1.286127013181855,3.733808000000077,29.68975000000006
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,31,7,1,26.0,0.6051258684732701,40.758475985083614,34.54659153846152,15.507621459040566,16.12510625767741,17.65506193584147,1.6228834365226321,1.7490669230769778,32.39791500000007
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,32,7,2,26.0,0.4077410275077952,47.59775751732756,32.065976923076924,13.528388755015463,18.67780528844829,20.54212954120167,1.325137197931108,-7.901224615384665,20.008484999999908
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,33,7,3,25.0,0.17672232340838168,56.795507930314955,43.78535040000004,18.80850544706517,22.5773099211095,21.618430381745814,1.1248411965354659,9.382552000000032,38.04289
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,34,7,4,25.0,0.08730935712237686,54.70713182996424,38.618627600000025,13.078152862773997,20.127946954344814,24.043920287418903,1.068323014755708,-19.38044519999997,29.4171299999999
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,35,7,5,25.0,0.39338689101942603,64.09977462112647,48.907796000000005,40.19878841830017,27.4625816173343,18.600725640109943,1.3104138900931768,28.678031200000007,40.11161000000004
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,36,8,1,26.0,-0.2664262284136647,62.457652230474466,46.526696923076926,18.46109747043004,23.364558392331112,25.038546310814546,0.9062055578679254,5.273367692307716,33.58493499999993
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,37,8,2,26.0,0.311368455478245,53.05845229592417,40.06734384615393,18.45443175076466,21.05389062075242,22.936260880959743,1.2289188711444101,2.3431961538462174,27.720914999999934
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,38,8,3,25.0,0.4810840234042142,50.896961829558165,31.81885519999998,12.769267846265157,19.77093627441358,19.369543410749472,1.41682386143345,-3.8838287999999896,14.474339999999984
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,39,8,4,25.0,0.6587629014798533,38.818549426580375,27.095388799999963,13.114552372066179,16.182465250413365,16.145804066374286,1.747174422153618,4.748914400000018,14.452459999999974
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,40,8,5,25.0,0.4767912853606432,54.91995926270609,43.453010400000004,35.36423798104206,22.21219344469074,16.531102474461683,1.410999627027581,6.936908799999987,34.92537000000013
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,41,9,1,26.0,0.22266330529924572,62.62705914382438,47.92945846153847,18.498847106788666,23.233227505916147,23.758728942709443,1.1566769601968538,-10.345794615384587,42.07335500000002
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,42,9,2,26.0,0.5518986804432324,38.19853654646932,29.48906038461539,11.05763487062002,14.557661441785555,15.887922032429792,1.523451238632702,-11.004738076923077,23.846909999999895
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,43,9,3,25.0,0.0750103234681222,50.41087285956084,34.93992920000002,15.920644768050652,19.098352447858286,30.162671488997095,1.061196821708334,8.928517200000023,27.318730000000016
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,44,9,4,25.0,0.40191816705868666,47.76504580096078,34.57182560000001,18.741166232866593,20.920131818366904,17.823642863631736,1.3197269277300148,17.17969600000002,22.35089999999991
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,45,9,5,25.0,0.5693262403146258,53.20802431103407,40.05153399999997,31.3335688129428,22.247628397137074,13.979523693567256,1.555214073580004,1.6144028000000445,31.17542000000003
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,46,10,1,26.0,0.3775878340461356,51.06805079026485,38.26376230769232,15.831679828027353,20.42212735173099,18.765773769637327,1.2926401261117153,0.852339999999974,29.326844999999935
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,47,10,2,26.0,0.3533068745891951,49.5047937198555,34.76823346153846,15.609207549594862,19.58634415757648,21.750405845176495,1.2681410106887097,3.9666226923076686,22.665879999999902
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,48,10,3,25.0,0.5098844296297844,51.96144338506442,37.078355599999995,30.019169589011323,20.895974630620593,13.65200528227139,1.4578576953096114,13.198154000000029,20.173090000000116
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,49,10,4,25.0,0.24259798345522032,57.788554432278346,44.00401000000001,19.466204191530423,22.204217528344934,21.148292223454494,1.17273842450365,4.070011600000055,32.63757999999993
B_BMP_DM_no_DM_VS,ExtraTrees_fixed,50,10,5,25.0,0.4191942559260383,52.63268724650825,41.50259920000001,19.027317502132,20.818607414458697,19.15936341833506,1.3392107662738741,-6.826243199999972,35.589500000000044
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,1,1,1,26.0,0.5803406517261191,52.71650686740753,44.15841994740629,33.3383907005112,21.27955263514923,15.297484066698065,1.5742301242138117,5.841110063220963,39.24029935674399
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,2,1,2,26.0,0.04693187547485356,55.592672395188714,43.73006114529235,17.750866769858632,21.450763182618594,25.796584933545887,1.0446112465946389,-23.72745512705501,33.77231513174135
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,3,1,3,25.0,0.4416907426142337,44.667299478870014,34.90112725182513,17.480250315177933,18.639959160234724,19.34821947451703,1.3659253621900194,6.285572124536052,27.666076153056906
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,4,1,4,25.0,0.0811238710595864,71.27595186717163,52.739804075821375,22.162542526577763,26.948085944766152,26.444729997318134,1.0647211933415304,10.351170452905203,31.285354169002915
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,5,1,5,25.0,0.6617736860441892,33.53989094248006,27.539562984690065,11.713505302859755,13.23751258928643,14.52043905312925,1.7549335923439942,8.325741965667214,24.58309527533862
B_BMP_DM_no_DM_VS,GradientBoosting_fixed,6,2,1,26.0,0.5867781553698305,38.80764792721108,30.89913670858636,12.77645737552549,15.411741348641758,16.490455236902054,1.5864450487479678,-8.558591021521869,21.29368919769817
